bfffa3a4-415c-41b6-b0db-304ac4081448,57,4,true,0,true,false,8,93512,B,54,15,84005,AAA,10,362475,402749,CLASS_C
30ffee94-6404-4ec5-8607-23da5f3a05d0,25,1,false,2,false,false,2,55400,C,0,0,0,null,14,139090,154544,CLASS_A
2cd9e630-a03a-4711-8cff-f8dcf828adda,26,1,true,1,false,false,4,61003,AAA,23,4,61003,C,26,254594,282882,CLASS_A
197a240e-c503-4ac4-ae37-9acee082f679,23,1,true,0,false,false,2,67877,C,18,2,67500,C,30,274791,305323,CLASS_A
0af394a5-aa86-4a03-8195-3f67cc33077e,40,3,false,1,false,false,15,88445,C,0,0,0,null,30,192315,213683,CLASS_A
34178547-740c-4d07-a42e-b45f26b9483b,24,2,true,0,false,false,2,59619,A,22,2,59619,AAA,30,261873,290970,CLASS_A
333ac600-bdb6-488b-8fda-0b89245acf29,37,7,false,0,true,false,14,88914,AA,0,0,0,null,30,187663,209116,CLASS_A
6a08266a-8c13-42d7-86a8-ecf64898d9cc,37,4,true,1,true,true,2,91550,AA,33,2,66671,C,10,334927,372141,CLASS_B
a56fec50-7346-49b8-8009-86e0cb85dcac,28,1,true,0,true,false,5,70548,AAA,25,4,64048,A,19,272202,302446,CLASS_A
252a2e10-b7dd-443e-ab16-bdec63819740,43,2,true,1,false,false,15,85714,B,41,15,78364,AA,10,336362,373735,CLASS_B
d4889870-afee-4f51-b53b-6ccb7ea840f0,32,3,true,2,true,false,4,88553,B,33,4,77787,AA,19,331923,373578,CLASS_A
ede1bc6a-013c-49d5-983c-0600cd98ed6c,59,5,true,2,false,false,15,86614,C,57,15,76194,A,10,330236,366928,CLASS_B
ac7c42a2-272a-4657-8cc2-467c4d707a6e,52,7,false,2,false,false,15,87589,C,0,0,0,null,24,190890,212099,CLASS_A
eb009e31-0624-4dfd-8125-faac0fea8e35,39,3,false,1,false,false,8,86906,AAA,0,0,0,null,30,182117,202352,CLASS_A
ec54d71f-4f4c-484d-82ac-d77f370693c2,55,8,false,0,false,false,15,89625,AAA,0,0,0,null,10,182261,202512,CLASS_A
691ec026-3333-438b-97cb-ca37eea1c5ac,33,7,false,1,false,true,7,71646,AAA,0,0,0,null,30,155254,172504,CLASS_A
0bb793ab-21f0-4936-ad81-b75b96130020,29,4,true,0,false,false,2,61647,B,28,2,61647,AAA,25,264662,294068,CLASS_A
d720ad23-919a-4519-9958-609033f42879,38,3,false,0,true,false,4,99812,C,0,0,0,null,30,205930,228811,CLASS_A
173e3004-eca1-4628-84b8-70061a64fc77,34,6,false,2,false,false,15,69599,C,0,0,0,null,30,160942,178824,CLASS_A
70278677-3181-43c3-9ed6-2b890341a6f5,37,3,true,2,true,false,8,86674,AA,37,9,65769,B,10,327543,363936,CLASS_B
e3efff14-de1d-4877-9966-d79983b0302c,39,3,false,1,true,false,7,92370,C,0,0,0,null,10,196789,218654,CLASS_A
8ce980f6-b398-4a79-b8de-06d464da3b88,27,4,true,0,false,false,6,67940,A,29,2,67940,A,18,274509,305010,CLASS_A
95e0b997-b496-4dee-adfd-2465cabdbf39,39,2,false,2,true,false,15,89488,C,0,0,0,null,30,181800,205386,CLASS_A
f6d16964-2b57-475d-a45d-846e08b2be84,50,2,false,0,false,false,15,81743,AAA,0,0,0,null,15,167231,185812,CLASS_A
134edfed-f333-463c-8d6f-f77aa7b7f1d1,24,1,false,1,false,false,2,59026,C,0,0,0,null,30,142333,158147,CLASS_A
57a40dfe-4406-4180-8a23-7b483ae1ccc2,37,4,false,1,false,false,11,78730,A,0,0,0,null,10,158484,180602,CLASS_A
dbc41c45-ad24-46a8-8d35-3389ad45f0b5,39,5,false,1,false,false,15,68047,C,0,0,0,null,30,172442,191602,CLASS_A
f85db604-9dc1-4a57-9757-b45e0f6789f0,21,3,false,0,false,false,2,70323,A,0,0,0,null,30,150461,167178,CLASS_A
64f1afe9-4b8b-4187-b209-b9ada43d2c85,54,4,true,0,true,false,15,85141,AAA,52,12,85141,A,12,345475,383861,CLASS_B
a3e21201-b993-4831-90bc-d4ccd011e57c,52,3,false,0,false,false,12,86931,A,0,0,0,null,30,197623,219581,CLASS_A
ed1db1f9-2996-412e-8655-82989696bf68,34,3,true,0,false,false,9,81264,C,36,2,80119,A,10,324906,361006,CLASS_B
7f47c777-80a8-4a30-8ec8-473050949969,28,5,false,2,false,false,5,77510,A,0,0,0,null,23,159703,177447,CLASS_A
3b343573-e9c2-40d9-9bee-bbf455b07d2b,33,6,false,3,true,false,3,88665,AAA,0,0,0,null,30,189258,210286,CLASS_A
a96b7ac0-604f-452c-9949-a3c06753b1f3,42,5,true,1,false,false,15,78504,AAA,46,15,72952,A,10,322536,358373,CLASS_B
23cbca21-5474-487c-9a0c-f02bc65039ad,33,7,false,0,true,false,10,79164,C,0,0,0,null,30,167547,186163,CLASS_A
f4d96134-9f91-45f5-9396-67373a03553a,55,3,true,0,false,false,2,79885,A,49,15,79885,AAA,11,342169,380187,CLASS_B
358f9371-dc32-4b55-b373-e6cbf17f80d7,28,3,true,0,true,false,2,71333,AAA,30,8,68262,C,13,277600,319225,CLASS_A
f6966211-e7c8-404e-8d08-14c181410ae8,33,2,false,1,false,false,10,62787,A,0,0,0,null,30,167697,186329,CLASS_A
552d2437-587b-4dae-ab57-082eb97515bd,57,6,true,2,false,false,15,84485,C,57,15,84485,AAA,10,346555,385061,CLASS_B
fe3e803b-0d13-4f46-8b60-f866b0d9f075,46,2,true,0,true,false,12,90309,A,43,2,77789,C,19,342639,380709,CLASS_B
4a6dbbbe-209f-4c50-a019-813a2bc77bf1,38,5,false,1,false,false,15,68656,C,0,0,0,null,30,154186,171317,CLASS_A
e2fdd92c-517d-431c-b9a5-ae3b2f8c9c0d,21,1,false,0,false,true,2,50833,C,0,0,0,null,30,120822,134246,CLASS_A
9223d7bb-c4c2-435d-8102-a213bfdd9d75,55,6,false,0,false,false,15,82606,AAA,0,0,0,null,30,187277,210202,CLASS_A
758a0c11-5c58-40aa-853a-d7259f414bac,52,4,false,0,false,false,15,91816,A,0,0,0,null,10,208771,231967,CLASS_A
65850214-9c12-422b-aabd-d0df7a734e07,32,7,true,1,true,false,5,73227,A,27,2,65352,C,30,293308,325897,CLASS_A
941ca3dc-1956-4d08-85f9-8810f79f37e3,32,6,false,0,false,false,7,75406,A,0,0,0,null,30,150282,171369,CLASS_A
ef86ee5a-4cc2-4513-8c9a-24eb6004ed6d,23,3,false,0,false,false,2,60523,C,0,0,0,null,15,131287,145874,CLASS_A
3ba69f82-20b0-463f-b40d-bd29ebb3e1e3,54,4,true,0,false,false,15,78252,B,50,8,78252,AAA,10,336173,373525,CLASS_B
9c8ec0f6-fcc6-40a5-82a1-f1228fdbaed9,39,5,true,0,true,false,13,96417,B,40,6,76547,A,10,348353,395290,CLASS_B
414013e4-9b5c-4ffb-b809-d96d85525796,24,1,false,0,false,false,4,52922,B,0,0,0,null,27,140023,155581,CLASS_A
feb8a502-9a64-4274-ab8d-91bb62011d74,29,7,false,0,true,false,2,78189,B,0,0,0,null,30,180214,200237,CLASS_A
2994a371-e6d1-48a5-a058-9e7529404b1d,47,3,false,0,false,false,2,68943,AA,0,0,0,null,10,159120,176799,CLASS_A
6bf707e2-e197-42f3-8bcb-ae21b1fb8386,31,3,false,2,false,false,12,81237,AAA,0,0,0,null,23,184954,205504,CLASS_A
5f7983d6-f7ee-48f2-abe4-91b8eca0dff9,41,7,true,1,true,false,2,78819,AAA,39,3,78819,A,10,323523,359470,CLASS_B
4349bf99-9a58-405b-b39f-e742162dfb37,43,2,true,0,true,false,15,76622,AAA,43,15,67776,AAA,10,305392,339324,CLASS_B
01328231-bbf5-4832-9da5-7c53ffff0eda,28,1,false,0,true,false,2,69072,B,0,0,0,null,22,144834,160926,CLASS_A
de14acc8-e251-4ff7-a41e-86c719c76991,35,3,false,1,false,false,14,82498,AAA,0,0,0,null,30,172393,191547,CLASS_A
05fe5dc4-23c2-4a19-a9e2-849af9a0486f,58,6,true,0,false,false,15,84457,A,57,15,75118,AAA,10,329983,366647,CLASS_C
3d6ac7b9-37e3-4636-b1e4-f81ab67398db,42,5,false,2,false,false,15,90309,A,0,0,0,null,30,194277,215863,CLASS_A
9809a330-975b-467f-abab-087339e7dcd0,34,5,true,2,false,false,4,76188,A,30,3,60268,C,10,283370,322036,CLASS_A
3b7ab1d4-71d5-4d84-a2ce-ddfb7d85e35e,60,8,false,0,true,true,15,94292,AAA,0,0,0,null,22,193377,214863,CLASS_A
7ba6e0c4-deca-43eb-ac9f-2121381da4ad,38,7,true,1,false,false,15,83601,AAA,42,2,78381,AAA,10,340252,378057,CLASS_B
73c7a5b4-b985-4f15-abbc-11ee6158921e,37,4,false,2,true,false,9,73779,B,0,0,0,null,10,152202,174165,CLASS_A
e8a50ca4-f9d3-44f4-a158-8e0ef9ee3971,31,4,false,0,false,false,12,66882,A,0,0,0,null,11,142528,158364,CLASS_A
98798349-2730-4345-8313-9674df1d79cf,28,3,false,2,false,false,7,77680,AAA,0,0,0,null,21,179485,199427,CLASS_A
bfb975ec-62de-496b-ac09-15f7dcd7187d,21,1,true,0,false,false,2,66913,AAA,24,3,50354,C,18,243990,271100,CLASS_A
d45e3a2d-2452-4d29-84bc-a2cb07ed041e,57,6,true,0,true,true,15,93066,AAA,52,15,86296,C,10,372141,413490,CLASS_B
8388c24a-68cb-4791-a970-6771dbce9f60,30,6,true,0,false,false,4,63662,C,32,7,63662,A,14,269658,299619,CLASS_A
20c67458-65ea-42ec-ab4b-49c55a761766,31,6,true,2,true,false,2,67945,B,29,10,67945,AAA,30,290899,323221,CLASS_A
77cdb487-0603-4633-981b-e6b72e3a108d,32,7,true,0,true,false,9,93477,C,30,4,71704,AAA,11,339797,377552,CLASS_A
f52c1074-c185-4682-8856-a18540fc6a2a,60,7,false,0,true,true,15,92385,AA,0,0,0,null,30,205988,228875,CLASS_A
e7cf3581-0560-43f1-97fc-ba15dc72df41,32,7,false,1,true,false,2,75011,C,0,0,0,null,30,167465,186072,CLASS_A
a74ec95a-8aa9-4333-ba97-3ab40756b14d,52,7,true,2,false,false,13,72514,AAA,48,5,72514,A,10,283361,325581,CLASS_B
020518e7-977c-4009-87bc-891f434c7eb5,23,1,true,0,false,false,2,69772,AAA,21,2,57656,A,21,257886,286540,CLASS_A
47300f3f-0976-4ac4-bb34-3ac6ba4398b1,44,3,true,1,false,false,3,68009,B,46,8,67764,A,10,286512,318346,CLASS_B
0588c7e0-d0ae-44e9-b615-8c120cad678e,32,6,true,0,false,false,2,74491,C,28,2,65243,B,30,295694,330191,CLASS_A
9318f675-5911-4899-be7c-7d01fb8d59f4,61,4,true,0,true,true,8,98644,B,64,15,85128,B,10,370827,412029,CLASS_C
5349637d-1695-4df1-b004-91130dcd8472,18,1,false,0,false,false,2,54427,B,0,0,0,null,10,151874,168748,CLASS_A
0173fb01-2373-4e59-b9b0-0bd026d33c12,37,6,false,3,true,false,9,97762,AAA,0,0,0,null,10,208203,231336,CLASS_A
41e7dfde-5269-4eb7-be70-54ad4c24bfae,26,2,true,1,false,false,7,69712,AAA,27,6,65862,B,10,276641,309203,CLASS_A
434604c7-1cb2-41d7-895f-e2cdd3359777,56,5,true,3,false,false,13,90774,B,49,14,73722,AAA,10,343245,381383,CLASS_B
f596ec61-40a8-47e3-b94f-6c4428a4e95f,36,4,false,2,true,false,12,89099,A,0,0,0,null,30,195247,216941,CLASS_A
af4ea38f-854d-4308-aaa4-008be6e7562f,51,5,true,2,false,false,15,74017,A,53,10,73501,C,10,303761,337512,CLASS_B
14eed8d6-0e5d-405d-bef2-8daf65349dfc,59,7,true,1,true,false,15,95431,C,61,15,95431,AAA,10,375458,428709,CLASS_B
7ea7230b-a576-49fa-8a0a-dc38e1c65a59,32,3,true,0,false,false,6,61461,AAA,29,4,61461,AA,26,247949,275498,CLASS_A
fcb0f4bb-7b27-4ac4-8952-6682f6817820,33,3,true,0,true,true,2,93689,B,35,13,68739,A,10,339215,376905,CLASS_A
c4276aa6-abae-4665-9252-76125c7b6e53,30,3,false,1,true,false,7,93808,A,0,0,0,null,30,193064,216628,CLASS_A
c539b6d5-2edf-403c-8e49-819e35f4cbdc,41,6,false,0,false,false,12,71926,AAA,0,0,0,null,26,150724,167471,CLASS_A
0b1464cd-90ec-47fc-ba51-42b9651fe92b,59,4,false,0,false,false,15,75072,AAA,0,0,0,null,30,173136,192373,CLASS_A
e31e3d17-5ed0-442d-96c0-e5c1def87bf9,28,4,true,3,true,false,2,87919,A,31,8,65958,C,10,316048,351164,CLASS_A
09e31ef1-10ea-452a-92cd-8d37b56cbd06,58,9,true,1,false,false,15,78004,A,61,15,78004,AA,10,327606,364006,CLASS_B
285c1f53-1b21-456d-9853-c354801fac5a,51,7,false,0,false,false,3,92675,B,0,0,0,null,13,208955,232524,CLASS_A
49bfe5bd-321f-49f0-8c77-87be0df045f7,56,6,true,0,false,false,8,93807,B,51,15,92993,B,10,391507,435007,CLASS_B
b023edf5-2710-4ecf-935c-8c27efcd796e,34,7,false,0,true,false,2,86130,B,0,0,0,null,10,175935,195483,CLASS_A
ed68ab15-b534-4504-ae76-2e0ffe3a3d33,35,3,false,0,true,false,11,78951,A,0,0,0,null,10,174227,193585,CLASS_A
b22ea11e-3d4f-460d-8487-eb40fc7cf8a4,54,7,true,0,false,false,8,88074,A,56,15,77429,AAA,10,324120,371869,CLASS_C
a85f1b6f-a736-4f6e-aa41-4c1c8768b2e2,36,2,false,0,false,false,10,84208,C,0,0,0,null,30,183907,205316,CLASS_A
8da6da78-bf0e-4181-94e6-6b5ed31563a7,23,1,false,0,false,false,4,56915,C,0,0,0,null,30,131982,146646,CLASS_A
abb1d52f-65c7-4fd3-8757-5a104a55a5f7,20,1,false,0,false,false,2,67641,C,0,0,0,null,30,177354,197059,CLASS_A
bc8ad861-f072-4023-a473-659ee0be4040,31,2,false,0,false,false,5,64852,B,0,0,0,null,30,155721,173023,CLASS_A
0b459ea9-0da5-4eb3-856c-08ac78c68071,37,5,true,0,true,false,7,82517,AA,31,12,80139,C,10,346940,385488,CLASS_A
4d8d03df-f01b-464d-bc7c-639eec854cae,57,7,true,0,false,false,3,93911,C,61,4,89338,C,10,367282,410473,CLASS_C
69792b1c-a9da-4c81-b2f0-5a962ab3663d,44,6,true,1,false,false,15,75667,C,40,5,75667,C,10,318710,354122,CLASS_B
30a1017b-6d25-4cfa-a824-cc5930af9fb2,48,2,true,0,true,false,15,99839,A,41,13,69887,AAA,10,358416,398240,CLASS_B
4ca36ff2-2554-4fbd-acff-30993644b6b0,59,4,true,0,false,false,15,95807,AAA,54,15,89241,A,10,382423,425042,CLASS_C
a4066801-8766-495d-8896-b6316f31507f,47,6,true,2,true,false,12,88650,AAA,46,15,68587,B,10,318133,353481,CLASS_B
84473e8f-53ee-44cc-8e40-87a0aee1462b,24,1,true,0,false,false,4,54258,B,18,2,54258,A,24,231546,263476,CLASS_A
da9892d2-dab4-401d-9358-83e2662f6b03,44,4,true,1,false,false,15,78749,AA,39,12,78749,B,10,336582,373979,CLASS_B
6e46d878-0830-4716-b286-759f093b9191,31,3,false,3,true,false,5,81931,B,0,0,0,null,10,187212,208013,CLASS_A
9ac0a00e-1f5f-4e86-b213-a1c8c69ef577,24,1,false,0,true,true,2,56977,C,0,0,0,null,30,142188,159000,CLASS_A
758c0035-37be-4621-9603-ddc7159f56f3,52,7,true,0,true,false,15,82211,AAA,45,15,74734,B,10,326356,362617,CLASS_B
4e57d24f-2911-4498-ba1c-669fe4c8de8f,40,3,false,2,false,false,2,74981,B,0,0,0,null,30,161524,179471,CLASS_A
68092022-a5d3-498d-9765-4ff46fe123a2,42,5,false,0,false,false,6,89634,C,0,0,0,null,18,186693,207436,CLASS_A
ea0b8ba9-7f03-471b-8983-ec31460fd55d,38,3,false,2,true,false,5,85153,AAA,0,0,0,null,10,179515,199728,CLASS_A
f7764e4e-6f10-436d-81ff-451726e2cb34,54,7,false,0,false,false,6,74094,AAA,0,0,0,null,30,160494,178326,CLASS_A
29aa6419-01ac-4cea-b5ed-9f5d83d1898a,53,3,false,0,false,false,15,92883,A,0,0,0,null,30,195896,222438,CLASS_A
ed89c0e4-75a9-494c-8c92-2c008d382c22,30,3,false,0,true,false,3,71097,B,0,0,0,null,14,146660,162955,CLASS_A
7e9bad62-988c-4392-982f-dfeb4e56b5e9,37,2,true,1,false,false,7,66954,B,34,11,63468,A,11,268248,298053,CLASS_B
276895c3-cf34-4111-823f-6e666bceb4c7,26,2,false,0,false,false,4,63502,AAA,0,0,0,null,30,149417,167219,CLASS_A
a70b78c5-53d7-41a3-8799-3a11cbe3fbff,38,4,false,2,false,false,2,82242,C,0,0,0,null,30,174082,193780,CLASS_A
e2fd60d9-f6b1-4b10-b455-00842902a0bd,36,5,false,2,true,false,4,92722,C,0,0,0,null,10,198312,220346,CLASS_A
20cf68cd-0ec8-4c02-bcae-bd79714afb69,59,7,true,0,false,true,15,76459,AAA,58,15,76459,A,10,326791,363101,CLASS_C
6b96a925-9f20-45db-9b3c-943c181aea4c,59,5,true,0,false,false,5,84111,C,61,2,80544,A,10,351634,390704,CLASS_C
b9c3af99-26ce-4a76-be42-32411ece7316,36,4,false,0,true,false,10,76621,AAA,0,0,0,null,30,169939,188821,CLASS_A
4c97fadb-1012-4219-9ad9-0a08abe8cd90,40,5,false,0,false,false,15,79385,B,0,0,0,null,21,173294,192548,CLASS_A
c730b371-5fa3-4515-b5aa-70a130c48fe4,49,4,true,1,false,false,15,71735,A,42,11,68006,C,10,301132,334591,CLASS_B
c21110cd-b9c4-4d85-ba09-f934a6b1fb26,43,3,true,1,true,false,15,87729,A,39,14,71625,C,10,321590,357323,CLASS_B
a1fa59e9-42ff-44c6-b0a3-02962ec4929d,36,4,true,2,true,true,5,97293,AAA,29,2,68105,C,24,342408,391312,CLASS_A
10131403-5ad6-4070-b528-fa0d94a3d134,23,4,false,2,false,false,3,67325,AAA,0,0,0,null,30,165542,183935,CLASS_A
58b3fb4c-07fa-4cc3-91cc-3a50fa1bbe41,54,4,true,0,true,false,15,79150,B,51,12,79150,B,11,336943,374381,CLASS_B
3a9af9b2-d302-4231-88d8-56031a27a233,37,4,false,1,false,false,2,81975,A,0,0,0,null,30,178909,198787,CLASS_A
a4eace68-f87b-43eb-9697-f50885c62c1f,37,7,true,0,true,false,2,90113,AAA,35,7,70506,AA,10,333337,370374,CLASS_B
20f7787d-91fc-4578-aa82-7015aa774b00,29,7,false,0,true,false,2,86829,C,0,0,0,null,30,189090,210100,CLASS_A
1f5fe20e-4d40-4189-aace-43d2c66fd5d1,26,2,false,0,true,false,2,78763,AAA,0,0,0,null,30,159053,181744,CLASS_A
50ce283f-73c7-4ccd-b643-52594f6244ed,30,3,true,1,true,false,2,75359,AAA,33,2,65272,A,10,298272,334455,CLASS_A
1683e0b0-f96d-4947-9783-485043ba7c45,33,3,true,1,true,true,2,88719,A,29,9,63297,B,28,324747,360829,CLASS_A
95905fbb-78a8-48d1-a62a-4e6efe0d8445,59,5,true,0,false,false,15,93682,C,58,15,83404,A,10,361504,411918,CLASS_C
d873d83c-9104-4574-9ad8-2485e680bcbe,60,7,true,0,false,false,15,81655,B,63,10,81655,C,10,330506,367228,CLASS_C
d5fed0eb-fd21-4d84-8b84-a353e4d7677b,49,6,false,0,false,false,15,91812,AA,0,0,0,null,30,188934,211896,CLASS_A
c55ff1e6-387d-400d-813b-76d1d69a0809,23,4,false,0,false,false,4,57312,A,0,0,0,null,19,156291,173656,CLASS_A
47ff0a25-4a08-4e15-a843-3033042e68fd,36,2,false,1,false,false,2,80054,C,0,0,0,null,18,167518,186131,CLASS_A
757975d9-371a-488a-b84e-f892373a5221,42,3,false,1,false,false,7,84220,C,0,0,0,null,10,169340,193138,CLASS_A
924b5575-eb2a-4653-960c-e566d045a3dc,41,3,false,1,false,false,12,70569,AAA,0,0,0,null,10,161118,179020,CLASS_A
74e5edea-26fe-4bad-a4e8-0b334ec16734,54,6,true,1,false,false,15,90167,A,48,2,75149,A,10,328606,371774,CLASS_B
41d58ead-25fb-414b-bc3f-f3b9ac1b0204,26,1,false,0,false,false,4,62953,C,0,0,0,null,10,169057,187841,CLASS_A
467f646b-15d0-45d3-898e-4935b2b91c04,52,4,true,1,false,false,2,92816,B,50,15,73991,A,10,345174,383526,CLASS_B
57b1748c-b6d4-4e9e-a073-0878aa3d7094,50,6,true,1,false,false,13,86553,AAA,44,15,86095,C,10,367956,408839,CLASS_B
786a694a-7c94-4b8c-beab-43dabc21888c,30,6,true,1,true,false,2,80984,B,25,6,64360,B,19,309934,344371,CLASS_A
a758145d-b81d-4cd5-b112-b9304b23ce06,56,8,true,0,false,false,12,86023,A,57,15,84972,B,10,350059,388954,CLASS_C
867c014e-0401-4362-ba10-5f69aaae8892,29,6,true,1,false,false,6,61457,AAA,28,3,61457,B,21,249139,276821,CLASS_A
23907f73-336e-428b-bbed-7be500d74b30,30,5,true,0,true,false,2,81757,AAA,34,6,80205,AAA,25,343917,382130,CLASS_A
33b7e404-2bf1-4f8d-896a-db4ee885e745,38,4,true,2,true,false,8,91854,A,34,2,82841,AAA,20,362344,402604,CLASS_B
94dcf377-cbb1-44ef-956a-acdab7b3ff37,58,4,true,0,false,false,3,84696,A,56,9,81892,AAA,10,332397,380553,CLASS_C
6125bf3e-9d36-4993-b4a0-ad7a5a756c1b,34,7,false,0,false,false,5,73230,C,0,0,0,null,30,157857,175396,CLASS_A
1bad04ac-3658-4b21-b596-56cfd0a00b13,32,6,true,0,false,false,13,75069,C,33,14,71984,AAA,15,308313,342569,CLASS_A
fef1b62a-9067-4c53-a6d0-7083d2125984,56,5,true,0,false,false,15,80106,B,50,15,80106,A,10,324470,360522,CLASS_B
65dc269d-2987-4bc6-afad-78f732453c0a,54,3,false,0,false,false,4,94268,AA,0,0,0,null,22,213174,236859,CLASS_A
8a575caa-6665-4a1d-97c3-cc1f9cf7dc17,39,3,false,1,false,false,15,82671,C,0,0,0,null,30,171345,190383,CLASS_A
2f9ba601-61e6-445d-8b23-1cf99752e3c7,36,3,false,1,false,true,3,66889,C,0,0,0,null,25,161392,179324,CLASS_A
6439ea9e-db2a-4540-be66-3932ce12c737,43,4,false,1,true,false,4,86534,C,0,0,0,null,10,178465,198294,CLASS_A
7c174d59-cc80-4dfe-ba37-bb72bbc02065,39,4,true,1,false,false,2,85005,AAA,43,15,85005,C,25,344429,390806,CLASS_B
ad432a6f-2a1d-41a9-80d3-af62173d033b,56,5,true,0,true,false,10,94412,AAA,57,2,87382,B,10,372368,413742,CLASS_C
3d3daf1d-9f71-4d7c-8a8a-91b858a75f14,27,3,true,0,false,false,2,64647,AAA,29,6,64647,B,30,264115,293461,CLASS_A
aa52596f-d589-4bf9-9375-ed782d79d72e,34,6,true,1,false,false,12,68382,A,28,8,68382,C,25,277013,307792,CLASS_A
66a88cee-0479-45c4-a4b4-f991228e8105,38,5,true,0,false,false,15,74043,B,38,2,70163,AAA,13,285284,327142,CLASS_B
1beaf780-9e8c-421c-a656-e20e8f3de1b6,54,5,true,0,false,false,15,86920,A,56,15,84825,A,10,350728,394019,CLASS_C
921976ef-3190-42bb-b375-fc00298f0c08,28,3,true,0,true,false,5,67432,AAA,30,11,62253,C,30,265348,294831,CLASS_A
6f3b6404-51f9-4d6b-90bb-41a0250b057e,49,4,true,1,true,false,15,92687,C,47,4,77142,A,10,354238,393597,CLASS_B
b5ebeabf-5cfb-4afb-94e8-85ee6dbb0bda,53,5,true,1,true,false,15,102582,A,50,12,82900,C,12,374890,416544,CLASS_B
54fb633b-212a-4243-aa98-2716a857ac42,40,2,false,1,false,false,12,87526,A,0,0,0,null,15,190596,211773,CLASS_A
acbf8cb1-6554-4969-b40b-10cdb6919560,23,3,false,0,false,false,2,65269,AAA,0,0,0,null,30,157628,175142,CLASS_A
90bf6ac5-b10c-4e38-86c9-4f9f851e05df,54,5,false,0,false,false,15,89738,A,0,0,0,null,30,196578,218556,CLASS_A
32a3f65d-104e-46e2-95a0-9c14ad5c075f,38,2,false,0,false,false,15,85267,B,0,0,0,null,30,173514,192793,CLASS_A
5a20dda8-962f-451a-8751-b388dc28eb86,41,6,true,0,false,false,15,79845,AAA,44,15,69086,C,18,318890,354322,CLASS_B
57f093e1-6c52-4c57-85ca-23da8632616d,33,2,false,2,true,false,8,73983,A,0,0,0,null,30,169665,191115,CLASS_A
3c5669a4-b51a-448a-8586-5e8047ed71d3,31,2,false,0,false,true,2,76937,C,0,0,0,null,30,179316,199239,CLASS_A
2a47fd6b-8654-4afb-9027-f7a0a4cb7e14,32,4,true,1,true,false,9,81078,A,27,2,56754,C,10,285801,317556,CLASS_A
ca501074-a3d7-4717-bd52-7c02d194d4dc,49,4,false,1,true,false,13,107893,A,0,0,0,null,26,239369,265965,CLASS_A
e129700a-ebaf-4c13-a61d-f9be6b00d3de,53,3,false,0,true,false,15,107589,B,0,0,0,null,23,225688,251157,CLASS_A
5cdca5da-5f3a-469d-ab6e-e447064c4495,36,6,false,0,true,false,6,86672,B,0,0,0,null,30,182486,202762,CLASS_A
